orphanet id	name_x	Symbol	name_y	prevalence count
327	Congenital factor VII deficiency	F7	Congenital factor VII deficiency	1
324611	Autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation	KIF5A	Autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation	1
403	Familial hyperaldosteronism type I	CYP11B2	Familial hyperaldosteronism type I	1
85179	Infantile osteopetrosis with neuroaxonal dysplasia	OSTM1	Infantile osteopetrosis with neuroaxonal dysplasia	1
329	Congenital factor XI deficiency	F11	Congenital factor XI deficiency	1
85410	Oligoarticular juvenile idiopathic arthritis	IL2RB	Oligoarticular juvenile idiopathic arthritis	1
83461	Congenital primary aphakia	FOXE3	Congenital primary aphakia	1
171876	Generalized pseudohypoaldosteronism type 1	SCNN1G	Generalized pseudohypoaldosteronism type 1	1
284271	Autosomal recessive cerebellar ataxia-psychomotor delay syndrome	SYT14	Autosomal recessive cerebellar ataxia-psychomotor delay syndrome	1
79305	Progressive familial intrahepatic cholestasis type 3	ABCB4	Progressive familial intrahepatic cholestasis type 3	1
330	Congenital factor XII deficiency	F12	Congenital factor XII deficiency	1
79304	Progressive familial intrahepatic cholestasis type 2	ABCB11	Progressive familial intrahepatic cholestasis type 2	1
79665	Gardner syndrome	APC	Gardner syndrome	1
79651	Mild hyperphenylalaninemia	PAH	Mild hyperphenylalaninemia	1
79644	Autosomal recessive hyperinsulinism due to Kir6.2 deficiency	KCNJ11	Autosomal recessive hyperinsulinism due to Kir6.2 deficiency	1
79306	Progressive familial intrahepatic cholestasis type 1	ATP8B1	Progressive familial intrahepatic cholestasis type 1	1
284232	Autosomal dominant Charcot-Marie-Tooth disease type 2O	DYNC1H1	Autosomal dominant Charcot-Marie-Tooth disease type 2O	1
329967	Intermittent hydrarthrosis	TNFRSF1A	Intermittent hydrarthrosis	1
329971	Generalized juvenile polyposis/juvenile polyposis coli	SMAD4	Generalized juvenile polyposis/juvenile polyposis coli	1
486	Autosomal dominant severe congenital neutropenia	SRP54	Autosomal dominant severe congenital neutropenia	1
730	Autosomal dominant polycystic kidney disease	IFT140	Autosomal dominant polycystic kidney disease	1
284247	Familial retinal arterial macroaneurysm	IGFBP7	Familial retinal arterial macroaneurysm	1
284149	Craniosynostosis-dental anomalies	IL11RA	Craniosynostosis-dental anomalies	1
276152	Multiple endocrine neoplasia type 4	CDKN1B	Multiple endocrine neoplasia type 4	1
99736	Acetazolamide-responsive myotonia	SCN4A	Acetazolamide-responsive myotonia	1
95496	Pituitary stalk interruption syndrome	GPR161	Pituitary stalk interruption syndrome	1
101083	Charcot-Marie-Tooth disease type 1C	LITAF	Charcot-Marie-Tooth disease type 1C	1
317430	Combined immunodeficiency due to STIM1 deficiency	STIM1	Combined immunodeficiency due to STIM1 deficiency	1
103918	Tropical pancreatitis	CTRC	Tropical pancreatitis	1
103908	Congenital sodium diarrhea	SLC9A3	Congenital sodium diarrhea	1
568	Microphthalmia, Lenz type	NAA10	Microphthalmia, Lenz type	1
102724	Acute myeloid leukemia with t(8;21)(q22;q22) translocation	KIT	Acute myeloid leukemia with t(8;21)(q22;q22) translocation	1
562	McCune-Albright syndrome	GNAS	McCune-Albright syndrome	1
169802	Severe hemophilia A	F8	Severe hemophilia A	1
101109	Spinocerebellar ataxia type 28	AFG3L2	Spinocerebellar ataxia type 28	1
315311	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form	CYP21A2	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form	1
101085	Charcot-Marie-Tooth disease type 1F	NEFL	Charcot-Marie-Tooth disease type 1F	1
101082	Charcot-Marie-Tooth disease type 1B	MPZ	Charcot-Marie-Tooth disease type 1B	1
314950	Primary hypereosinophilic syndrome	ETV6	Primary hypereosinophilic syndrome	1
572354	Blepharophimosis-ptosis-epicanthus inversus syndrome type 1	FOXL2	Blepharophimosis-ptosis-epicanthus inversus syndrome type 1	1
101075	X-linked Charcot-Marie-Tooth disease type 1	GJB1	X-linked Charcot-Marie-Tooth disease type 1	1
314918	Mild Canavan disease	ASPA	Mild Canavan disease	1
893	WAGR syndrome	PAX6	WAGR syndrome	1
101097	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness	GDAP1	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness	1
101041	Familial hypofibrinogenemia	FGG	Familial hypofibrinogenemia	1
101046	Autosomal dominant epilepsy with auditory features	DEPDC5	Autosomal dominant epilepsy with auditory features	1
314911	Severe Canavan disease	ASPA	Severe Canavan disease	1
101011	Autosomal dominant spastic paraplegia type 31	REEP1	Autosomal dominant spastic paraplegia type 31	1
101016	Romano-Ward syndrome	CALM3	Romano-Ward syndrome	1
896	Waardenburg syndrome type 3	PAX3	Waardenburg syndrome type 3	1
100986	Autosomal recessive spastic paraplegia type 5A	CYP7B1	Autosomal recessive spastic paraplegia type 5A	1
570491	QRSL1-related combined oxidative phosphorylation defect	QRSL1	QRSL1-related combined oxidative phosphorylation defect	1
572333	Blepharophimosis-ptosis-epicanthus inversus syndrome plus	FOXL2	Blepharophimosis-ptosis-epicanthus inversus syndrome plus	1
95494	Combined pituitary hormone deficiencies, genetic forms	GLI2	Combined pituitary hormone deficiencies, genetic forms	1
171433	Intermediate nemaline myopathy	KLHL41	Intermediate nemaline myopathy	1
753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	SRD5A2	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	1
168829	Primary peritoneal carcinoma	BRCA1	Primary peritoneal carcinoma	1
169085	Susceptibility to respiratory infections associated with CD8alpha chain mutation	CD8A	Susceptibility to respiratory infections associated with CD8alpha chain mutation	1
319298	Papillary renal cell carcinoma	MITF	Papillary renal cell carcinoma	1
1727	22q11.2 duplication syndrome	TBX1	22q11.2 duplication syndrome	1
319303	Chromophobe renal cell carcinoma	HNF1A	Chromophobe renal cell carcinoma	1
98765	Spinocerebellar ataxia type 4	PLEKHG4	Spinocerebellar ataxia type 4	1
98760	Spinocerebellar ataxia type 8	ATXN8OS	Spinocerebellar ataxia type 8	1
98761	Spinocerebellar ataxia type 10	ATXN10	Spinocerebellar ataxia type 10	1
171439	Childhood-onset nemaline myopathy	KLHL41	Childhood-onset nemaline myopathy	1
171436	Typical nemaline myopathy	LMOD3	Typical nemaline myopathy	1
98755	Spinocerebellar ataxia type 1	ATXN1	Spinocerebellar ataxia type 1	1
169615	Idiopathic central precocious puberty	DLK1	Idiopathic central precocious puberty	1
98756	Spinocerebellar ataxia type 2	ATXN2	Spinocerebellar ataxia type 2	1
171430	Severe congenital nemaline myopathy	LMOD3	Severe congenital nemaline myopathy	1
574957	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial JAK1 deficiency	JAK1	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial JAK1 deficiency	1
572385	Brachydactyly type B1	ROR2	Brachydactyly type B1	1
572361	Blepharophimosis-ptosis-epicanthus inversus syndrome type 2	FOXL2	Blepharophimosis-ptosis-epicanthus inversus syndrome type 2	1
169793	Severe hemophilia B	F9	Severe hemophilia B	1
169796	Moderate hemophilia B	F9	Moderate hemophilia B	1
572543	RFVT2-related riboflavin transporter deficiency	SLC52A2	RFVT2-related riboflavin transporter deficiency	1
572550	RFVT3-related riboflavin transporter deficiency	SLC52A3	RFVT3-related riboflavin transporter deficiency	1
169799	Mild hemophilia B	F9	Mild hemophilia B	1
357027	Hereditary retinoblastoma	MYCN	Hereditary retinoblastoma	1
100985	Autosomal dominant spastic paraplegia type 4	SPAST	Autosomal dominant spastic paraplegia type 4	1
314802	Short stature due to partial GHR deficiency	GHR	Short stature due to partial GHR deficiency	1
644	NARP syndrome	MT-ATP6	NARP syndrome	1
166093	Von Willebrand disease type 2N	VWF	Von Willebrand disease type 2N	1
99939	Autosomal dominant Charcot-Marie-Tooth disease type 2E	NEFL	Autosomal dominant Charcot-Marie-Tooth disease type 2E	1
1194	TMEM70-related mitochondrial encephalo-cardio-myopathy	TMEM70	TMEM70-related mitochondrial encephalo-cardio-myopathy	1
772	Infantile Refsum disease	PEX11B	Infantile Refsum disease	1
364055	Severe early-childhood-onset retinal dystrophy	SPATA7	Severe early-childhood-onset retinal dystrophy	1
99916	Malignant Sertoli-Leydig cell tumor of the ovary	DICER1	Malignant Sertoli-Leydig cell tumor of the ovary	1
99915	Maligant granulosa cell tumor of the ovary	DICER1	Maligant granulosa cell tumor of the ovary	1
166265	Dentinogenesis imperfecta type 3	DSPP	Dentinogenesis imperfecta type 3	1
166260	Dentinogenesis imperfecta type 2	DSPP	Dentinogenesis imperfecta type 2	1
369	Glycogen storage disease due to liver glycogen phosphorylase deficiency	PYGL	Glycogen storage disease due to liver glycogen phosphorylase deficiency	1
368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency	PYGM	Glycogen storage disease due to muscle glycogen phosphorylase deficiency	1
99845	Genetic recurrent myoglobinuria	LPIN1	Genetic recurrent myoglobinuria	1
166087	Von Willebrand disease type 2B	VWF	Von Willebrand disease type 2B	1
314795	SHOX-related short stature	SHOX	SHOX-related short stature	1
166090	Von Willebrand disease type 2M	VWF	Von Willebrand disease type 2M	1
166084	Von Willebrand disease type 2A	VWF	Von Willebrand disease type 2A	1
99842	Leukocyte adhesion deficiency type I	ITGB2	Leukocyte adhesion deficiency type I	1
369873	Obesity due to SIM1 deficiency	SIM1	Obesity due to SIM1 deficiency	1
99798	Oligodontia	WNT10B	Oligodontia	1
99802	Hemimegalencephaly	AKT3	Hemimegalencephaly	1
166078	Von Willebrand disease type 1	VWF	Von Willebrand disease type 1	1
99810	Familial porencephaly	COL4A2	Familial porencephaly	1
99789	Dentin dysplasia type I	VPS4B	Dentin dysplasia type I	1
370002	Focal palmoplantar keratoderma with joint keratoses	DSG1	Focal palmoplantar keratoderma with joint keratoses	1
99772	Cleft velum	UBB	Cleft velum	1
551	MERRF	MT-TF	MERRF	1
99952	Charcot-Marie-Tooth disease type 4F	PRX	Charcot-Marie-Tooth disease type 4F	1
99949	Charcot-Marie-Tooth disease type 4C	SH3TC2	Charcot-Marie-Tooth disease type 4C	1
99950	Charcot-Marie-Tooth disease type 4D	NDRG1	Charcot-Marie-Tooth disease type 4D	1
429	Hypochondroplasia	FGFR3	Hypochondroplasia	1
370348	Peripheral primitive neuroectodermal tumor	FLI1	Peripheral primitive neuroectodermal tumor	1
276	T-B+ severe combined immunodeficiency due to gamma chain deficiency	IL2RG	T-B+ severe combined immunodeficiency due to gamma chain deficiency	1
100924	Porphyria due to ALA dehydratase deficiency	ALAD	Porphyria due to ALA dehydratase deficiency	1
100973	FRAXE intellectual disability	FMR3	FRAXE intellectual disability	1
100974	FRAXF syndrome	TMEM185A	FRAXF syndrome	1
100054	F12-related hereditary angioedema with normal C1Inh	F12	F12-related hereditary angioedema with normal C1Inh	1
100051	Hereditary angioedema type 2	SERPING1	Hereditary angioedema type 2	1
100057	Renin-angiotensin-aldosterone system-blocker-induced angioedema	XPNPEP2	Renin-angiotensin-aldosterone system-blocker-induced angioedema	1
96	Ataxia with vitamin E deficiency	TTPA	Ataxia with vitamin E deficiency	1
370026	Acute myeloid leukemia with t(8;16)(p11;p13) translocation	KAT6A	Acute myeloid leukemia with t(8;16)(p11;p13) translocation	1
100020	Refractory anemia with excess blasts type 2	TET2	Refractory anemia with excess blasts type 2	1
100019	Refractory anemia with excess blasts type 1	TET2	Refractory anemia with excess blasts type 1	1
827	Stargardt disease	PROM1	Stargardt disease	1
652	Multiple endocrine neoplasia type 1	MEN1	Multiple endocrine neoplasia type 1	1
363717	Alexander disease type I	GFAP	Alexander disease type I	1
363722	Alexander disease type II	GFAP	Alexander disease type II	1
99989	Intermediate DEND syndrome	KCNJ11	Intermediate DEND syndrome	1
307	Juvenile myoclonic epilepsy	CLCN2	Juvenile myoclonic epilepsy	1
363958	17q21.31 microdeletion syndrome	KANSL1	17q21.31 microdeletion syndrome	1
99956	Charcot-Marie-Tooth disease type 4B2	SBF2	Charcot-Marie-Tooth disease type 4B2	1
99948	Charcot-Marie-Tooth disease type 4A	GDAP1	Charcot-Marie-Tooth disease type 4A	1
99947	Autosomal dominant Charcot-Marie-Tooth disease type 2A2	MFN2	Autosomal dominant Charcot-Marie-Tooth disease type 2A2	1
99042	Congenitally uncorrected transposition of the great arteries with coarctation	CFC1	Congenitally uncorrected transposition of the great arteries with coarctation	1
2609	Isolated complex I deficiency	NDUFB10	Isolated complex I deficiency	1
99013	Spastic paraplegia type 7	SPG7	Spastic paraplegia type 7	1
2612	Linear nevus sebaceus syndrome	NRAS	Linear nevus sebaceus syndrome	1
93384	Brachydactyly type C	GDF5	Brachydactyly type C	1
93926	Midline interhemispheric variant of holoprosencephaly	GAS1	Midline interhemispheric variant of holoprosencephaly	1
93924	Lobar holoprosencephaly	GAS1	Lobar holoprosencephaly	1
93925	Alobar holoprosencephaly	GAS1	Alobar holoprosencephaly	1
293603	Congenital hereditary endothelial dystrophy type II	SLC4A11	Congenital hereditary endothelial dystrophy type II	1
2744	Horizontal gaze palsy with progressive scoliosis	ROBO3	Horizontal gaze palsy with progressive scoliosis	1
289586	Exfoliative ichthyosis	CSTA	Exfoliative ichthyosis	1
705	Pendred syndrome	FOXI1	Pendred syndrome	1
93622	Dent disease type 1	CLCN5	Dent disease type 1	1
93623	Dent disease type 2	OCRL	Dent disease type 2	1
93591	Infantile nephronophthisis	ZNF423	Infantile nephronophthisis	1
93610	Distal renal tubular acidosis with anemia	SLC4A1	Distal renal tubular acidosis with anemia	1
289916	Vitamin B12-unresponsive methylmalonic acidemia type mut0	MMUT	Vitamin B12-unresponsive methylmalonic acidemia type mut0	1
93608	Autosomal dominant distal renal tubular acidosis	SLC4A1	Autosomal dominant distal renal tubular acidosis	1
93607	Autosomal recessive proximal renal tubular acidosis	SLC4A4	Autosomal recessive proximal renal tubular acidosis	1
289539	BAP1-related tumor predisposition syndrome	BAP1	BAP1-related tumor predisposition syndrome	1
289548	Inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency	CYP11A1	Inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency	1
2020	Congenital fiber-type disproportion myopathy	HACD1	Congenital fiber-type disproportion myopathy	1
289560	Mitochondrial membrane protein-associated neurodegeneration	C19ORF12	Mitochondrial membrane protein-associated neurodegeneration	1
93605	Bartter syndrome type 3	CLCNKB	Bartter syndrome type 3	1
417	Neonatal severe primary hyperparathyroidism	CASR	Neonatal severe primary hyperparathyroidism	1
99657	Primary dystonia, DYT2 type	HPCA	Primary dystonia, DYT2 type	1
289860	Infantile glycine encephalopathy	GLDC	Infantile glycine encephalopathy	1
99646	Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	IDH1	Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	1
93388	Brachydactyly type A1	IHH	Brachydactyly type A1	1
93387	Brachydactyly type E	PTHLH	Brachydactyly type E	1
2903	Familial spontaneous pneumothorax	FLCN	Familial spontaneous pneumothorax	1
93359	Spondyloepimetaphyseal dysplasia with joint laxity	B3GALT6	Spondyloepimetaphyseal dysplasia with joint laxity	1
289290	Hypermethioninemia encephalopathy due to adenosine kinase deficiency	ADK	Hypermethioninemia encephalopathy due to adenosine kinase deficiency	1
289380	Myosclerosis	COL6A2	Myosclerosis	1
289377	Early-onset myopathy with fatal cardiomyopathy	TTN	Early-onset myopathy with fatal cardiomyopathy	1
289365	Familial vesicoureteral reflux	SOX17	Familial vesicoureteral reflux	1
94122	Cerebellar ataxia, Cayman type	ATCAY	Cerebellar ataxia, Cayman type	1
284979	Neonatal Marfan syndrome	FBN1	Neonatal Marfan syndrome	1
94147	Spinocerebellar ataxia type 7	ATXN7	Spinocerebellar ataxia type 7	1
284435	Glycogen storage disease due to lactate dehydrogenase H-subunit deficiency	LDHB	Glycogen storage disease due to lactate dehydrogenase H-subunit deficiency	1
284426	Glycogen storage disease due to lactate dehydrogenase M-subunit deficiency	LDHA	Glycogen storage disease due to lactate dehydrogenase M-subunit deficiency	1
1020	Early-onset autosomal dominant Alzheimer disease	TOMM40	Early-onset autosomal dominant Alzheimer disease	1
287	Classical Ehlers-Danlos syndrome	COL1A1	Classical Ehlers-Danlos syndrome	1
94088	Hereditary renal hypouricemia	SLC2A9	Hereditary renal hypouricemia	1
94089	Pseudohypoparathyroidism type 1B	STX16	Pseudohypoparathyroidism type 1B	1
284417	Phosphoserine aminotransferase deficiency, infantile/juvenile form	PSAT1	Phosphoserine aminotransferase deficiency, infantile/juvenile form	1
95720	Thyroid hypoplasia	PAX8	Thyroid hypoplasia	1
2686	Cyclic neutropenia	ELANE	Cyclic neutropenia	1
93571	Dense deposit disease	CFHR1	Dense deposit disease	1
2466	MASA syndrome	L1CAM	MASA syndrome	1
2377	Laurence-Moon syndrome	PNPLA6	Laurence-Moon syndrome	1
293284	Tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria	PAH	Tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria	1
393	46,XX testicular disorder of sex development	NR5A1	46,XX testicular disorder of sex development	1
